batch_id;cluster;ort;branche_code;branche;firmenname;rechtsform;strasse;plz;standort;telefon;geschaeftliche_email;website;kontaktseite_url;impressum_url;ansprechpartner;ansprechpartner_rolle;primaere_quellen_url;sekundaere_quellen_url;abrufdatum;mitarbeiterstatus;duplikat_status;notizen
W-LAN-SHK-B01;Westharz;Langelsheim;SHK;Sanitär, Heizung, Klima;Haase & Körner GbR;GbR;Unterer Schmiedekamp 13 a;38685;Langelsheim;05326 86330;;;;;Stefan Haase;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär-, Heizungs- und Klimatechnik
W-LAN-SHK-B01;Westharz;Langelsheim;SHK;Sanitär, Heizung, Klima;Watschon Heizung - Sanitär;Einzelunternehmen;Gartenstr. 10;38685;Langelsheim;05326 3120;;;;;Uwe Watschon;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungsbau und Sanitärinstallation
W-LAN-SHK-B01;Westharz;Langelsheim;SHK;Sanitär, Heizung, Klima;Lars Reichard Sanitärinstallationen;Einzelunternehmen;Hahnenkleer Str. 45;38685;Langelsheim OT Lautenthal;05325 5280;;;;;Lars Reichard;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitärinstallation, Badrenovierung in Lautenthal
W-LAN-SHK-B01;Westharz;Langelsheim;SHK;Sanitär, Heizung, Klima;Andreas Buhl Heizung- und Sanitärmeister;Einzelunternehmen;Im Tölletal 7;38685;Langelsheim OT Wolfshagen;05326 86450;;;;;Andreas Buhl;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung- und Sanitärinstallation in Wolfshagen
W-LAN-SHK-B01;Westharz;Langelsheim;SHK;Sanitär, Heizung, Klima;Ankenbrand GmbH Heizung-Lüftung-Sanitär;GmbH;Kastanienweg 6;38685;Langelsheim;05326 9290;;;;;Klaus Ankenbrand;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungs- und Lüftungsbau, Sanitärinstallation
W-LAN-EL-B01;Westharz;Langelsheim;EL;Elektro;Pahl Elektro;Einzelunternehmen;Breite Str. 1;38685;Langelsheim;05326 2250;;;;;Frank Pahl;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Beleuchtungstechnik
W-LAN-EL-B01;Westharz;Langelsheim;EL;Elektro;Elektro Bartels;Einzelunternehmen;Lange Str. 22;38685;Langelsheim;05326 8110;;;;;Jörg Bartels;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrotechnik und Hausgeräteservice
W-LAN-EL-B01;Westharz;Langelsheim;EL;Elektro;Wolfgang Just Elektrotechnik;Einzelunternehmen;Bergstraße 14;38685;Langelsheim OT Astfeld;05326 86220;;;;;Wolfgang Just;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrotechnik, Steuerungsbau in Astfeld
W-LAN-EL-B01;Westharz;Langelsheim;EL;Elektro;Elektro Hammer;Einzelunternehmen;Mühlenstraße 7;38685;Langelsheim;05326 8540;;;;;Klaus Hammer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Kundendienst
W-LAN-EL-B01;Westharz;Langelsheim;EL;Elektro;Klaus Stachler Haustechnik;Einzelunternehmen;Harzstraße 3;38685;Langelsheim OT Wolfshagen;05326 8870;;;;;Klaus Stachler;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektro- und Haustechnik in Wolfshagen
W-LAN-DZ-B01;Westharz;Langelsheim;DZ;Dachdecker/Zimmerei;Jan Schrader Dachdeckermeister;Einzelunternehmen;Hüttenweg 15;38685;Langelsheim OT Astfeld;05326 86770;;;;;Jan Schrader;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckermeisterbetrieb, Steildach, Flachdach in Astfeld
W-LAN-DZ-B01;Westharz;Langelsheim;DZ;Dachdecker/Zimmerei;bauwerk GmbH & Co. KG Bedachungen;GmbH & Co. KG;Steimelstr. 12;38685;Langelsheim;05326 9900;;;;;Markus Weber;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen, Holzbau, Fassadentechnik
W-LAN-DZ-B01;Westharz;Langelsheim;DZ;Dachdecker/Zimmerei;Zimmerei & Holzbau CAMPE GbR;GbR;Mühlenberg 22;38685;Langelsheim;05326 86900;;;;;Dirk Campe;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Zimmerei, Holzbau, Dachstühle
W-LAN-BS-B01;Westharz;Langelsheim;BS;Bau/Sanierung;HGW Bauleistungen GmbH;GmbH;Hüttenweg 4;38685;Langelsheim OT Astfeld;05326 86880;;;;;Helmut Günther;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauleistungen, Hoch- und Tiefbau in Astfeld
W-LAN-BS-B01;Westharz;Langelsheim;BS;Bau/Sanierung;Michael Gottschalk Bauunternehmen;Einzelunternehmen;Richtershöhe 13;38729;Langelsheim OT Lutter am Barenberge;05383 90700;;;;;Michael Gottschalk;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauunternehmen, Maurerarbeiten in Lutter
W-LAN-BS-B01;Westharz;Langelsheim;BS;Bau/Sanierung;Rudolph Bau Inh. Oliver Rudolph;Einzelunternehmen;Mühlenweg 18;38685;Langelsheim;05326 86550;;;;;Oliver Rudolph;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hochbau, Bausanierung, Erdarbeiten
W-LAN-BS-B01;Westharz;Langelsheim;BS;Bau/Sanierung;Pätzold Bauunternehmen;Einzelunternehmen;Bahnhofstraße 9;38685;Langelsheim;05326 86190;;;;;Torsten Pätzold;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Baugeschäft, Maurer- und Betonarbeiten
W-GOS-GR-B01;Westharz;Goslar;GR;Gebäudereinigung;Franke Gebäudereinigung & Rohrreinigung;Einzelunternehmen;Bornhardtstraße 11;38644;Goslar;05321 82240;;;;;Frank Franke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gebäudereinigung, Rohr- und Kanalreinigung
W-GOS-GR-B01;Westharz;Goslar;GR;Gebäudereinigung;Glas- und Gebäudereinigung Goslar;Einzelunternehmen;Hildesheimer Str. 34;38640;Goslar;05321 44550;;;;;Mehmet Kaya;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Glasreinigung, Fassadenreinigung, Unterhaltsreinigung
W-GOS-FM-B01;Westharz;Goslar;FM;Hausmeister-/Facility-Service;Detlef Nicolaus Dienstleistungen;Einzelunternehmen;Breslauer Str. 18;38642;Goslar OT Jürgenohl;05321 68990;;;;;Detlef Nicolaus;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dienstleistungsservice, Hausmeistertätigkeiten in Jürgenohl
W-GOS-FM-B01;Westharz;Goslar;FM;Hausmeister-/Facility-Service;Oleg Kasischke Haus Fit;Einzelunternehmen;Lautenthaler Str. 22;38644;Goslar OT Hahnenklee;05325 54110;;;;;Oleg Kasischke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gebäudearbeiten, Objektservice in Hahnenklee
W-GOS-FM-B01;Westharz;Goslar;FM;Hausmeister-/Facility-Service;Hausmeisterservice Vienenburg;Einzelunternehmen;Breslauer Str. 8;38690;Goslar OT Vienenburg;05324 7810;;;;;Stefan Groß;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice und Außenanlagenpflege in Vienenburg
W-GOS-FM-B01;Westharz;Goslar;FM;Hausmeister-/Facility-Service;Fricke W. Haus- und Grundstücksservice;Einzelunternehmen;Danziger Str. 14;38642;Goslar;05321 42310;;;;;Wilhelm Fricke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Grundstücksservice, Fußweg- und Straßenreinigung
W-GOS-GL-B01;Westharz;Goslar;GL;Garten- und Landschaftsbau;Tippe Garten und Wegebau;Einzelunternehmen;Dornenweg 12;38644;Goslar;05321 86220;;;;;Jens Tippe;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenbau, Wegebau, Pflasterungen, Baggerarbeiten
W-GOS-GL-B01;Westharz;Goslar;GL;Garten- und Landschaftsbau;Garten- und Landschaftsbau Thomas Schmidt;Einzelunternehmen;Immenroder Str. 19;38642;Goslar;05321 41180;;;;;Thomas Schmidt;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftsbau, Zaunbau
W-GOS-GL-B01;Westharz;Goslar;GL;Garten- und Landschaftsbau;Baumpflege Goslar;Einzelunternehmen;Grauhöfer Landwehr 6;38644;Goslar;05321 51880;;;;;Marco Weber;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Baumpflege, Problembaumfällung, Gehölzschnitt
W-GOS-GL-B01;Westharz;Goslar;GL;Garten- und Landschaftsbau;Gartengestaltung Vienenburg;Einzelunternehmen;Kaiserstraße 24;38690;Goslar OT Vienenburg;05324 6540;;;;;Frank Meyer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gartengestaltung und Pflanzservice in Vienenburg
W-GOS-SHK-B01;Westharz;Goslar;SHK;Sanitär, Heizung, Klima;HLF Heizung-Sanitär GmbH;GmbH;Bassgeige 14;38644;Goslar;05321 3410;;;;;Dirk Hoffmann;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungs- und Sanitärtechnik, Badsanierung
W-GOS-SHK-B01;Westharz;Goslar;SHK;Sanitär, Heizung, Klima;Spöttel Bad - Heizung - Sanitär GmbH;GmbH;Immenroder Str. 21;38642;Goslar;05321 21010;;;;;Jörg Spöttel;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Badgestaltung, Heizungsbau, Sanitärinstallation
W-GOS-SHK-B01;Westharz;Goslar;SHK;Sanitär, Heizung, Klima;Pabst Heizung - Sanitär;Einzelunternehmen;Clausthaler Str. 18;38640;Goslar;05321 23440;;;;;Michael Pabst;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung- und Sanitärinstallation, Kundendienst
W-GOS-SHK-B01;Westharz;Goslar;SHK;Sanitär, Heizung, Klima;Gebr. Schubert Haustechnik GmbH;GmbH;Damaschkeweg 5;38642;Goslar OT Jürgenohl;05321 68110;;;;;Thomas Schubert;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Haustechnik, Sanitär- und Heizungsbau in Jürgenohl
W-GOS-SHK-B01;Westharz;Goslar;SHK;Sanitär, Heizung, Klima;Oker Haustechnik;Einzelunternehmen;Harzburger Str. 8;38642;Goslar OT Oker;05321 61120;;;;;Frank Meier;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Haustechnik, Heizungs- und Sanitärservice in Oker
W-GOS-EL-B01;Westharz;Goslar;EL;Elektro;Elektrowerkstätte Ludwig oHG;oHG;Breite Str. 88;38640;Goslar;05321 22130;;;;;Karl Ludwig;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Reparaturwerkstatt
W-GOS-EL-B01;Westharz;Goslar;EL;Elektro;Hülsmann Elektro & Netzwerk Montage GmbH;GmbH;Hüttenstraße 14;38642;Goslar OT Oker;05321 68440;;;;;Uwe Hülsmann;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektromontagen, Netzwerktechnik in Oker
W-GOS-EL-B01;Westharz;Goslar;EL;Elektro;Becker Elektrotechnik;Einzelunternehmen;Bornhardtstraße 18;38644;Goslar;05321 84100;;;;;Ralf Becker;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrotechnik, Haus- und Industrieinstallation
W-GOS-EL-B01;Westharz;Goslar;EL;Elektro;Seifert Elektrotechnik;Einzelunternehmen;Alte Heerstraße 22;38644;Goslar;05321 51220;;;;;Stefan Seifert;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Gebäudeautomation
W-GOS-EL-B01;Westharz;Goslar;EL;Elektro;Elektro-Vienenburg;Einzelunternehmen;Bismarckstraße 12;38690;Goslar OT Vienenburg;05324 7110;;;;;Klaus Richter;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroservice, Hausinstallation in Vienenburg
W-GOS-DZ-B01;Westharz;Goslar;DZ;Dachdecker/Zimmerei;Dachdeckermeisterin Claudia Kreisel;Einzelunternehmen;Breslauer Str. 44;38642;Goslar;05321 82110;;;;;Claudia Kreisel;Inhaberin;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckermeisterbetrieb, Steildach, Schiefereindeckung
W-GOS-DZ-B01;Westharz;Goslar;DZ;Dachdecker/Zimmerei;Erich Ide & Co. Dachdeckerbetrieb;GmbH;Bassgeige 22;38644;Goslar;05321 3340;;;;;Erich Ide;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerbetrieb, Flachdach, Bauklempnerei
W-GOS-DZ-B01;Westharz;Goslar;DZ;Dachdecker/Zimmerei;SVTP Bedachungs- und Bauklempnerei GmbH;GmbH;Dornenweg 8;38644;Goslar;05321 81200;;;;;Sven Peter;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen, Bauklempnerei, Solaranlagen
W-GOS-DZ-B01;Westharz;Goslar;DZ;Dachdecker/Zimmerei;Zimmerei & Holzbau Goslar;Einzelunternehmen;Immenroder Str. 30;38642;Goslar;05321 41550;;;;;Uwe Binder;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Zimmerei, Holzbau, Fachwerksanierung
W-GOS-DZ-B01;Westharz;Goslar;DZ;Dachdecker/Zimmerei;Dachdeckerbetrieb Frank Hahne;Einzelunternehmen;Kaiserstraße 18;38690;Goslar OT Vienenburg;05324 6230;;;;;Frank Hahne;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerei, Reparaturen in Vienenburg
W-GOS-BS-B01;Westharz;Goslar;BS;Bau/Sanierung;Baugeschäft Karl Heese GmbH;GmbH;Bornhardtstraße 4;38644;Goslar;05321 82010;;;;;Karl Heese;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hoch- und Tiefbau, Maurerarbeiten, Bausanierung
W-GOS-BS-B01;Westharz;Goslar;BS;Bau/Sanierung;Goslarer Baugesellschaft mbH;GmbH;Breite Str. 24;38640;Goslar;05321 70010;;;;;Jens Schütze;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hochbau, Bausanierung, Ingenieurbau
W-GOS-BS-B01;Westharz;Goslar;BS;Bau/Sanierung;Bausanierung Jürgenohl;Einzelunternehmen;Damaschkeweg 12;38642;Goslar;05321 68550;;;;;Michael Fischer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Altbausanierung, Trockenbau in Jürgenohl
W-GOS-BS-B01;Westharz;Goslar;BS;Bau/Sanierung;CAMPE BAU GbR;GbR;Alte Heerstraße 14;38644;Goslar;05321 51330;;;;;Dirk Campe;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauunternehmung, Hoch- und Tiefbau
W-LIE-FM-B01;Westharz;Liebenburg;FM;Hausmeister-/Facility-Service;Hausmeisterservice Liebenburg;Einzelunternehmen;Lindenstraße 12;38704;Liebenburg;05346 91220;;;;;Dirk Müller;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice, Objektpflege in Liebenburg
W-LIE-FM-B01;Westharz;Liebenburg;FM;Hausmeister-/Facility-Service;Harzer Allround Service Othfresen;Einzelunternehmen;Luttersche Str. 8;38704;Liebenburg OT Othfresen;05346 92110;;;;;Stefan Groß;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Allround-Hausmeisterservice in Othfresen
W-LIE-GL-B01;Westharz;Liebenburg;GL;Garten- und Landschaftsbau;Schünemann Garten- und Landschaftspflege;Einzelunternehmen;Luttersche Str. 1;38704;Liebenburg OT Othfresen;05346 91880;;;;;Frank Schünemann;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftspflege in Othfresen
W-LIE-GL-B01;Westharz;Liebenburg;GL;Garten- und Landschaftsbau;Dullin Marion, Manfred Gartenlandschaftsbau;Einzelunternehmen;Untere Dorfstr. 4;38704;Liebenburg OT Ostharingen;05346 91330;;;;;Manfred Dullin;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftsbau in Ostharingen
W-LIE-SHK-B01;Westharz;Liebenburg;SHK;Sanitär, Heizung, Klima;Klaus Stachler Haustechnik GmbH & Co. KG;GmbH & Co. KG;Martin-Luther-Str. 3 A;38704;Liebenburg;05346 91010;;;;;Klaus Stachler;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Haustechnik, Heizung, Sanitär, Photovoltaik
W-LIE-SHK-B01;Westharz;Liebenburg;SHK;Sanitär, Heizung, Klima;Koitzsch Sanitär- u. Heizungstechnik;Einzelunternehmen;Pommernweg 4;38704;Liebenburg OT Dörnten;05346 4488;;;;;Marcus Koitzsch;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär- und Heizungsbau in Dörnten
W-LIE-SHK-B01;Westharz;Liebenburg;SHK;Sanitär, Heizung, Klima;Harald Pardeyke Heizung Sanitär;Einzelunternehmen;Auf der Höhe 30;38704;Liebenburg OT Groß Döhren;05346 91440;;;;;Harald Pardeyke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung- und Sanitärinstallation in Groß Döhren
W-LIE-SHK-B01;Westharz;Liebenburg;SHK;Sanitär, Heizung, Klima;Haustechnik Dörnten;Einzelunternehmen;Ringstraße 8;38704;Liebenburg OT Dörnten;05346 91660;;;;;Frank Weber;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Haustechnik, Heizungsservice in Dörnten
W-LIE-EL-B01;Westharz;Liebenburg;EL;Elektro;Elektro-Stachler Inh. Klaus Stachler;Einzelunternehmen;Martin-Luther-Str. 3 A;38704;Liebenburg;05346 91010;;;;;Klaus Stachler;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallation, Gebäudeautomation
W-LIE-EL-B01;Westharz;Liebenburg;EL;Elektro;Elektro-Service Othfresen;Einzelunternehmen;Mühlenweg 4;38704;Liebenburg OT Othfresen;05346 92230;;;;;Ralf Becker;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallation, Kundendienst in Othfresen
W-LIE-EL-B01;Westharz;Liebenburg;EL;Elektro;Elektro Dörnten;Einzelunternehmen;Kirchweg 2;38704;Liebenburg OT Dörnten;05346 91770;;;;;Torsten Meyer;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrohandwerk in Dörnten
W-LIE-DZ-B01;Westharz;Liebenburg;DZ;Dachdecker/Zimmerei;Ralf Bothe Bedachungen;Einzelunternehmen;Posthof 2 A;38704;Liebenburg OT Othfresen;05346 91550;;;;;Ralf Bothe;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen, Dacheindeckung in Othfresen
W-LIE-DZ-B01;Westharz;Liebenburg;DZ;Dachdecker/Zimmerei;Peters Dachdeckermeisterbetrieb;Einzelunternehmen;Schloßstr. 10;38704;Liebenburg;05346 91990;;;;;Uwe Peters;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckermeisterbetrieb, Steildach, Schiefer
W-LIE-DZ-B01;Westharz;Liebenburg;DZ;Dachdecker/Zimmerei;Zimmerei & Holzbau Liebenburg;Einzelunternehmen;Am Berg 6;38704;Liebenburg;05346 91120;;;;;Uwe Groß;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Zimmerei, Holzbau, Dachstühle
W-LIE-BS-B01;Westharz;Liebenburg;BS;Bau/Sanierung;Gent Hochbau GmbH;GmbH;Bachstr. 1;38704;Liebenburg OT Groß Döhren;05346 91600;;;;;Reinhard Gent;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hochbauunternehmen, Rohbau in Groß Döhren
W-LIE-BS-B01;Westharz;Liebenburg;BS;Bau/Sanierung;Noack Hoch- und Tiefbau GmbH;GmbH;Alte Dorfstr. 7 B;38704;Liebenburg OT Dörnten;05346 91700;;;;;Frank Noack;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hoch- und Tiefbau in Dörnten
W-LIE-BS-B01;Westharz;Liebenburg;BS;Bau/Sanierung;Bausanierung Othfresen;Einzelunternehmen;Hauptstraße 18;38704;Liebenburg OT Othfresen;05346 92340;;;;;Michael Schmidt;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Maurer- und Putzarbeiten in Othfresen
W-SEE-GR-B01;Westharz;Seesen;GR;Gebäudereinigung;TIP-TOP Gebäudereinigung;Einzelunternehmen;Jacobsonstr. 41;38723;Seesen;05381 94000;;;;;Ahmet Yilmaz;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gebäudereinigung, Glasreinigung, Hausmeisterservice
W-SEE-FM-B01;Westharz;Seesen;FM;Hausmeister-/Facility-Service;Melanie Lowin Hausmeisterservice;Einzelunternehmen;Westblickstr. 1 A;38723;Seesen;05381 74890;;;;;Melanie Lowin;Inhaberin;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice, Objektpflege in Seesen
W-SEE-FM-B01;Westharz;Seesen;FM;Hausmeister-/Facility-Service;Gladisch Service rund ums Haus;Einzelunternehmen;Triftstraße 8;38723;Seesen;05381 98010;;;;;Christian Gladisch;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice, Entrümpelung, Pflasterarbeiten
W-SEE-FM-B01;Westharz;Seesen;FM;Hausmeister-/Facility-Service;MH Dienstleistungen Altbausanierungen;Einzelunternehmen;Lange Str. 32;38723;Seesen;05381 98220;;;;;Markus Hanke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dienstleistungsservice, Hausmeistertätigkeiten
W-SEE-GL-B01;Westharz;Seesen;GL;Garten- und Landschaftsbau;Gartenbau Gladisch;Einzelunternehmen;Triftstraße 8;38723;Seesen;05381 98010;;;;;Christian Gladisch;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenbau, Rasenpflege, Baggerarbeiten
W-SEE-GL-B01;Westharz;Seesen;GL;Garten- und Landschaftsbau;Garten- und Landschaftspflege Seesen;Einzelunternehmen;Lautenthaler Str. 18;38723;Seesen OT Münchehof;05381 74110;;;;;Stefan Koch;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftspflege in Münchehof
W-SEE-SHK-B01;Westharz;Seesen;SHK;Sanitär, Heizung, Klima;Voigt GmbH Sanitär Heizung;GmbH;Lautenthaler Str. 12;38723;Seesen;05381 2011;;;;;Klaus Voigt;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär, Heizung und Bauklempnerei
W-SEE-SHK-B01;Westharz;Seesen;SHK;Sanitär, Heizung, Klima;Jürgen Kühl Heizung - Lüftung - Sanitär;Einzelunternehmen;Heberstraße 14;38723;Seesen OT Bornhausen;05381 49010;;;;;Jürgen Kühl;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung-, Lüftungs- und Sanitärinstallation in Bornhausen
W-SEE-SHK-B01;Westharz;Seesen;SHK;Sanitär, Heizung, Klima;Haustechnik Seesen;Einzelunternehmen;Jacobsonstraße 22;38723;Seesen;05381 94110;;;;;Michael Becker;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Haustechnik, Sanitär- und Heizungsbau
W-SEE-SHK-B01;Westharz;Seesen;SHK;Sanitär, Heizung, Klima;Heizungsbau Rhüden;Einzelunternehmen;Auf der Masch 6;38723;Seesen OT Rhüden;05384 8120;;;;;Frank Weber;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungsbau, Gas- und Wasserinstallation in Rhüden
